Frame,time,RawF_1, F0_1, R_1
5118,170.56667,23.94892,24.47823,-0.01476
5119,170.60000,24.14545,24.45266,-0.01482
5120,170.63333,24.17576,24.43015,-0.01447
5121,170.66667,24.04329,24.40271,-0.01496
5122,170.70000,23.96537,24.36198,-0.01566
5123,170.73333,24.07792,24.33529,-0.01520
5124,170.76667,24.25195,24.31293,-0.01333
5125,170.80000,24.31082,24.28869,-0.01112
5126,170.83333,24.14719,24.27695,-0.01039
5127,170.86667,24.14026,24.25816,-0.00969
5128,170.90000,24.08831,24.24265,-0.00936
5129,170.93333,24.14545,24.22515,-0.00853
5130,170.96667,24.19134,24.21163,-0.00738
5131,171.00000,24.23723,24.19785,-0.00595
5132,171.03333,24.23636,24.18208,-0.00463
5133,171.06667,24.24849,24.17565,-0.00338
5134,171.10000,24.26407,24.17113,-0.00215
5135,171.13333,23.94632,24.15784,-0.00341
5136,171.16667,24.03636,24.14911,-0.00373
5137,171.20000,24.13333,24.14395,-0.00324
5138,171.23333,24.16623,24.14395,-0.00256
5139,171.26667,24.23809,24.14395,-0.00145
5140,171.30000,24.09004,24.14037,-0.00161
5141,171.33333,24.15498,24.14037,-0.00124
5142,171.36667,23.89091,24.13827,-0.00291
5143,171.40000,24.05714,24.13311,-0.00302
5144,171.43333,24.10303,24.13311,-0.00277
5145,171.46667,23.99307,24.13311,-0.00339
5146,171.50000,24.03290,24.13311,-0.00361
5147,171.53333,23.99048,24.12358,-0.00405
5148,171.56667,24.07706,24.11342,-0.00369
5149,171.60000,23.97922,24.10612,-0.00406
5150,171.63333,23.99567,24.09983,-0.00421
5151,171.66667,24.09784,24.09983,-0.00357
5152,171.70000,24.35844,24.09983,-0.00105
5153,171.73333,24.21732,24.09983,0.00002
5154,171.76667,24.19307,24.09983,0.00073
5155,171.80000,24.19827,24.09983,0.00137
5156,171.83333,24.20606,24.09983,0.00196
5157,171.86667,24.28225,24.09983,0.00305
5158,171.90000,24.14112,24.09983,0.00290
5159,171.93333,24.25714,24.09983,0.00365
5160,171.96667,24.00693,24.09983,0.00239
5161,172.00000,24.14112,24.09983,0.00234
5162,172.03333,24.09957,24.09983,0.00198
5163,172.06667,24.06494,24.09983,0.00141
5164,172.10000,24.15498,24.09983,0.00160
5165,172.13333,24.07706,24.09983,0.00118
5166,172.16667,24.33766,24.09983,0.00281
5167,172.20000,24.08138,24.09983,0.00224
5168,172.23333,24.16537,24.09983,0.00240
5169,172.26667,24.04156,24.09983,0.00159
5170,172.30000,23.98788,24.09983,0.00049
5171,172.33333,23.88571,24.09983,-0.00120
5172,172.36667,23.74805,24.09983,-0.00369
5173,172.40000,23.94892,24.09983,-0.00425
5174,172.43333,24.01645,24.09983,-0.00423
5175,172.46667,23.76537,24.08775,-0.00602
5176,172.50000,23.92035,24.07483,-0.00626
5177,172.53333,23.64069,24.05082,-0.00841
5178,172.56667,23.42164,24.01706,-0.01164
5179,172.60000,23.74459,23.99699,-0.01177
5180,172.63333,23.94113,23.98216,-0.01027
5181,172.66667,23.76191,23.96567,-0.01024
5182,172.70000,23.70130,23.94150,-0.01050
5183,172.73333,23.78788,23.93198,-0.01000
5184,172.76667,23.86840,23.92012,-0.00887
5185,172.80000,24.02944,23.91707,-0.00665
5186,172.83333,24.19307,23.91707,-0.00353
5187,172.86667,24.18528,23.91707,-0.00094
5188,172.90000,24.26061,23.91707,0.00182
5189,172.93333,24.18701,23.91707,0.00360
5190,172.96667,24.24502,23.91707,0.00554
5191,173.00000,24.24242,23.91707,0.00718
5192,173.03333,24.33247,23.91707,0.00925
5193,173.06667,24.48485,23.91707,0.01216
5194,173.10000,24.41645,23.91707,0.01411
5195,173.13333,24.64762,23.91707,0.01752
5196,173.16667,24.58961,23.91707,0.01996
5197,173.20000,24.67446,23.91707,0.02267
5198,173.23333,24.86493,23.91707,0.02643
5199,173.26667,24.91255,23.91707,0.02997
5200,173.30000,24.79134,23.91707,0.03204
5201,173.33333,24.97143,23.91707,0.03518
5202,173.36667,25.14459,23.91707,0.03916
5203,173.40000,24.93680,23.91707,0.04095
5204,173.43333,25.04762,23.91707,0.04330
5205,173.46667,24.98701,23.91707,0.04482
5206,173.50000,24.84502,23.91707,0.04504
5207,173.53333,24.95152,23.91707,0.04603
5208,173.56667,24.90130,23.91707,0.04650
5209,173.60000,24.88398,23.91707,0.04676
5210,173.63333,24.86061,23.91707,0.04680
5211,173.66667,24.87706,23.91707,0.04695
5212,173.70000,24.72208,23.91707,0.04589
5213,173.73333,24.78961,23.91707,0.04552
5214,173.76667,24.60606,23.91707,0.04380
5215,173.80000,24.70130,23.91707,0.04306
5216,173.83333,24.70563,23.91707,0.04247
5217,173.86667,24.59740,23.91707,0.04113
5218,173.90000,24.91775,23.91707,0.04244
5219,173.93333,24.82424,23.91707,0.04284
5220,173.96667,24.62078,23.91707,0.04162
5221,174.00000,24.75238,23.91707,0.04160
5222,174.03333,24.22597,23.91707,0.03755
5223,174.06667,24.47879,23.91707,0.03606
5224,174.10000,24.43117,23.91707,0.03442
5225,174.13333,24.47965,23.91707,0.03341
5226,174.16667,24.46234,23.91707,0.03241
5227,174.20000,24.43723,23.91707,0.03138
5228,174.23333,24.44762,23.91707,0.03058
5229,174.26667,24.27013,23.91707,0.02854
5230,174.30000,24.48052,23.91707,0.02842
5231,174.33333,24.33507,23.91707,0.02721
5232,174.36667,24.46061,23.91707,0.02713
5233,174.40000,24.65714,23.91707,0.02856
5234,174.43333,24.68658,23.91707,0.03001
5235,174.46667,24.43983,23.91707,0.02934
5236,174.50000,24.41732,23.91707,0.02861
5237,174.53333,24.33766,23.91707,0.02739
5238,174.56667,24.47446,23.91707,0.02740
5239,174.60000,24.14719,23.91707,0.02490
5240,174.63333,24.45455,23.91707,0.02514
5241,174.66667,24.25281,23.91707,0.02380
5242,174.70000,24.13420,23.91707,0.02177
5243,174.73333,24.19307,23.91707,0.02050
5244,174.76667,24.17403,23.91707,0.01927
5245,174.80000,23.99654,23.91707,0.01689
5246,174.83333,24.01558,23.91707,0.01502
5247,174.86667,23.94286,23.91707,0.01287
5248,174.90000,24.24849,23.91707,0.01340
5249,174.93333,23.88571,23.91707,0.01106
5250,174.96667,24.00000,23.91707,0.00995
5251,175.00000,24.17576,23.91707,0.01037
5252,175.03333,24.09351,23.91707,0.01009
5253,175.06667,24.20173,23.91707,0.01070
5254,175.10000,23.94545,23.91707,0.00925
5255,175.13333,24.13160,23.91707,0.00944
5256,175.16667,23.99480,23.91707,0.00856
5257,175.20000,23.97316,23.91707,0.00765
5258,175.23333,23.98182,23.91707,0.00695
5259,175.26667,24.14978,23.91707,0.00764
5260,175.30000,24.05195,23.91707,0.00748
5261,175.33333,24.00606,23.91707,0.00699
5262,175.36667,24.06840,23.91707,0.00705
5263,175.40000,24.31602,23.91707,0.00899
5264,175.43333,24.03810,23.91707,0.00850
5265,175.46667,23.93593,23.91707,0.00731
5266,175.50000,24.10649,23.91707,0.00761
5267,175.53333,23.94372,23.91707,0.00662
5268,175.56667,23.96277,23.91707,0.00594
5269,175.60000,24.26667,23.91707,0.00767
5270,175.63333,24.12381,23.91707,0.00806
5271,175.66667,24.15411,23.91707,0.00861
5272,175.70000,24.24675,23.91707,0.00979
5273,175.73333,24.28225,23.91707,0.01107
5274,175.76667,24.27706,23.91707,0.01210
5275,175.80000,24.18009,23.92264,0.01220
5276,175.83333,24.09610,23.92396,0.01164
5277,175.86667,24.09870,23.92539,0.01117
5278,175.90000,24.08485,23.92539,0.01067
5279,175.93333,23.96364,23.93251,0.00925
5280,175.96667,24.10390,23.93586,0.00912
5281,176.00000,23.97143,23.94850,0.00789
5282,176.03333,23.93420,23.97011,0.00639
5283,176.06667,24.03636,23.99319,0.00573
5284,176.10000,23.96017,24.03230,0.00429
5285,176.13333,24.10130,24.05086,0.00401
5286,176.16667,23.79307,24.05086,0.00143
5287,176.20000,23.79048,24.05086,-0.00077
5288,176.23333,23.94719,24.05086,-0.00144
5289,176.26667,23.84329,24.05051,-0.00279
5290,176.30000,23.97316,24.05051,-0.00296
5291,176.33333,23.77056,24.04344,-0.00459
5292,176.36667,23.80606,24.02341,-0.00554
5293,176.40000,23.84762,24.01140,-0.00594
5294,176.43333,23.93506,24.00188,-0.00555
5295,176.46667,23.86753,23.98539,-0.00560
5296,176.50000,23.95844,23.97131,-0.00484
5297,176.53333,23.78961,23.95012,-0.00533
5298,176.56667,23.90390,23.93811,-0.00477
5299,176.60000,23.76277,23.92362,-0.00527
5300,176.63333,23.60000,23.90194,-0.00678
5301,176.66667,23.70563,23.88545,-0.00713
5302,176.70000,23.77229,23.87713,-0.00684
5303,176.73333,23.59913,23.85518,-0.00777
5304,176.76667,23.50563,23.83493,-0.00911
5305,176.80000,23.58701,23.81984,-0.00951
5306,176.83333,23.66753,23.80380,-0.00911
5307,176.86667,23.48571,23.78317,-0.01000
5308,176.90000,23.69264,23.76541,-0.00903
5309,176.93333,23.56190,23.75535,-0.00914
5310,176.96667,23.67273,23.75023,-0.00833
5311,177.00000,23.54719,23.73284,-0.00849
5312,177.03333,23.49178,23.71756,-0.00893
5313,177.06667,23.50909,23.69738,-0.00901
5314,177.10000,23.78095,23.69738,-0.00698
5315,177.13333,23.80087,23.69738,-0.00511
5316,177.16667,23.85974,23.69738,-0.00308
5317,177.20000,23.89004,23.69618,-0.00110
5318,177.23333,23.92554,23.69618,0.00085
5319,177.26667,23.96450,23.69618,0.00279
5320,177.30000,23.90390,23.69618,0.00397
5321,177.33333,23.86926,23.69618,0.00470
5322,177.36667,23.92987,23.69618,0.00579
5323,177.40000,23.86753,23.69618,0.00623
5324,177.43333,23.96277,23.69618,0.00734
5325,177.46667,24.32814,23.69618,0.01108
5326,177.50000,24.21039,23.69618,0.01335
5327,177.53333,24.06407,23.69618,0.01413
5328,177.56667,24.18182,23.69618,0.01571
5329,177.60000,24.19221,23.69618,0.01712
5330,177.63333,23.90649,23.69618,0.01612
5331,177.66667,23.97836,23.69618,0.01584
5332,177.70000,23.97489,23.69618,0.01556
5333,177.73333,23.81039,23.69618,0.01406
5334,177.76667,23.69177,23.69618,0.01188
5335,177.80000,23.92814,23.69618,0.01185
5336,177.83333,23.75671,23.69618,0.01051
5337,177.86667,23.76104,23.69618,0.00940
5338,177.90000,23.82165,23.69618,0.00894
5339,177.93333,23.94632,23.69618,0.00950
5340,177.96667,23.71602,23.69618,0.00820
5341,178.00000,23.86667,23.69618,0.00826
5342,178.03333,23.86580,23.69618,0.00831
5343,178.06667,23.82338,23.69618,0.00802
5344,178.10000,23.86667,23.69618,0.00811
5345,178.13333,23.68225,23.69618,0.00676
5346,178.16667,23.67273,23.69618,0.00553
5347,178.20000,23.54545,23.69618,0.00352
5348,178.23333,23.70130,23.69618,0.00301
5349,178.26667,23.68139,23.69618,0.00242
5350,178.30000,23.71255,23.69618,0.00216
5351,178.33333,23.56796,23.69618,0.00083
5352,178.36667,23.47532,23.69618,-0.00100
5353,178.40000,23.62771,23.69618,-0.00139
5354,178.43333,23.56277,23.69618,-0.00221
5355,178.46667,23.60433,23.69618,-0.00259
5356,178.50000,23.69870,23.69618,-0.00220
5357,178.53333,23.45368,23.69618,-0.00375
5358,178.56667,23.55411,23.69411,-0.00427
5359,178.60000,23.52987,23.68425,-0.00483
5360,178.63333,23.51602,23.67359,-0.00532
5361,178.66667,23.28918,23.65044,-0.00731
5362,178.70000,23.49091,23.63064,-0.00728
5363,178.73333,23.52987,23.62255,-0.00689
5364,178.76667,23.62771,23.61216,-0.00571
5365,178.80000,23.56623,23.59913,-0.00509
5366,178.83333,23.62424,23.59048,-0.00406
5367,178.86667,23.55152,23.57677,-0.00363
5368,178.90000,23.46753,23.56744,-0.00385
5369,178.93333,23.45108,23.55780,-0.00409
5370,178.96667,23.58701,23.55780,-0.00325
5371,179.00000,23.47706,23.54986,-0.00332
5372,179.03333,23.52035,23.54285,-0.00299
5373,179.06667,23.62511,23.53905,-0.00187
5374,179.10000,23.56450,23.53890,-0.00139
5375,179.13333,23.49264,23.53890,-0.00154
5376,179.16667,23.84675,23.53890,0.00108
5377,179.20000,23.42597,23.53890,0.00004
5378,179.23333,23.38009,23.53348,-0.00115
5379,179.26667,23.48139,23.52403,-0.00130
5380,179.30000,23.56883,23.52403,-0.00076
5381,179.33333,23.44762,23.52403,-0.00123
5382,179.36667,23.56017,23.52403,-0.00076
5383,179.40000,23.66493,23.52403,0.00046
5384,179.43333,23.71688,23.52403,0.00189
5385,179.46667,23.90130,23.52403,0.00453
5386,179.50000,23.76104,23.52403,0.00568
5387,179.53333,23.67879,23.52403,0.00601
5388,179.56667,23.85888,23.52403,0.00770
5389,179.60000,23.59048,23.52403,0.00704
5390,179.63333,23.74372,23.52403,0.00767
5391,179.66667,23.76017,23.52403,0.00833
5392,179.70000,23.55065,23.52403,0.00728
5393,179.73333,23.53333,23.52403,0.00624
5394,179.76667,23.67965,23.52403,0.00649
5395,179.80000,23.62857,23.52403,0.00631
5396,179.83333,23.60519,23.52403,0.00597
5397,179.86667,23.37056,23.52403,0.00386
5398,179.90000,23.65022,23.52403,0.00425
5399,179.93333,23.66926,23.52403,0.00473
5400,179.96667,23.36623,23.52403,0.00278
5401,180.00000,23.56796,23.52403,0.00269
5402,180.03333,23.64849,23.52403,0.00325
5403,180.06667,23.55758,23.52403,0.00301
5404,180.10000,23.25108,23.52403,0.00043
5405,180.13333,23.16796,23.52403,-0.00240
5406,180.16667,23.50043,23.52403,-0.00222
5407,180.20000,23.65541,23.52403,-0.00087
5408,180.23333,23.62857,23.52403,0.00008
5409,180.26667,23.84762,23.52403,0.00259
5410,180.30000,23.75498,23.52403,0.00398
5411,180.33333,23.90909,23.52403,0.00636
5412,180.36667,23.99221,23.52403,0.00902
5413,180.40000,24.15152,23.52403,0.01250
5414,180.43333,23.96450,23.52403,0.01400
5415,180.46667,24.07273,23.52403,0.01610
5416,180.50000,24.18355,23.52403,0.01873
5417,180.53333,24.32294,23.52403,0.02204
5418,180.56667,24.54459,23.52403,0.02658
5419,180.60000,24.27706,23.52403,0.02833
5420,180.63333,24.25887,23.52403,0.02968
5421,180.66667,24.21991,23.52403,0.03051
5422,180.70000,24.24329,23.52403,0.03140
5423,180.73333,24.53160,23.52403,0.03440
5424,180.76667,24.24242,23.52403,0.03469
5425,180.80000,24.28052,23.52403,0.03523
5426,180.83333,24.19481,23.52403,0.03503
5427,180.86667,24.15584,23.52403,0.03455
5428,180.90000,24.06667,23.52403,0.03346
5429,180.93333,24.28139,23.52403,0.03420
5430,180.96667,24.38182,23.52403,0.03560
5431,181.00000,24.12554,23.52403,0.03481
5432,181.03333,24.04329,23.52403,0.03350
5433,181.06667,24.34978,23.52403,0.03476
5434,181.10000,24.55238,23.52403,0.03740
5435,181.13333,24.31082,23.52403,0.03778
5436,181.16667,24.56883,23.52403,0.04010
5437,181.20000,24.33247,23.52403,0.04022
5438,181.23333,24.26234,23.52403,0.03977
5439,181.26667,24.22857,23.52403,0.03913
5440,181.30000,24.35758,23.52403,0.03958
5441,181.33333,24.22771,23.52403,0.03895
5442,181.36667,24.15931,23.52403,0.03789
5443,181.40000,24.30996,23.52403,0.03815
5444,181.43333,24.34978,23.52403,0.03868
5445,181.46667,24.17143,23.52403,0.03774
5446,181.50000,24.03290,23.52403,0.03588
5447,181.53333,24.18355,23.52403,0.03546
5448,181.56667,24.11169,23.52403,0.03454
5449,181.60000,24.36797,23.52403,0.03574
5450,181.63333,24.43636,23.52403,0.03730
5451,181.66667,24.34026,23.52403,0.03788
5452,181.70000,24.65628,23.52403,0.04082
5453,181.73333,24.35758,23.52403,0.04099
5454,181.76667,24.39394,23.52403,0.04141
5455,181.80000,24.87532,23.52403,0.04551
5456,181.83333,24.67100,23.52403,0.04739
5457,181.86667,24.87186,23.52403,0.05055
5458,181.90000,24.59134,23.52403,0.05104
5459,181.93333,25.06753,23.52403,0.05516
5460,181.96667,25.04243,23.52403,0.05845
5461,182.00000,24.82338,23.52403,0.05952
5462,182.03333,24.89610,23.52403,0.06101
5463,182.06667,25.30216,23.52403,0.06542
5464,182.10000,25.62771,23.52403,0.07167
5465,182.13333,25.45801,23.52403,0.07563
5466,182.16667,25.37056,23.52403,0.07832
5467,182.20000,25.65022,23.52403,0.08275
5468,182.23333,25.56277,23.52403,0.08584
5469,182.26667,25.62164,23.52441,0.08891
5470,182.30000,25.67186,23.52441,0.09189
5471,182.33333,25.59048,23.52573,0.09377
5472,182.36667,25.39307,23.53220,0.09379
5473,182.40000,25.30909,23.55080,0.09299
5474,182.43333,25.60866,23.56864,0.09449
5475,182.46667,25.37662,23.57870,0.09387
5476,182.50000,25.43896,23.58091,0.09381
5477,182.53333,25.32641,23.58366,0.09288
5478,182.56667,25.34719,23.58366,0.09225
5479,182.60000,25.06753,23.58366,0.08955
5480,182.63333,25.05714,23.58366,0.08717
5481,182.66667,25.31169,23.58366,0.08713
5482,182.70000,25.08658,23.58366,0.08535
5483,182.73333,25.42597,23.58366,0.08646
5484,182.76667,25.18442,23.58366,0.08555
5485,182.80000,25.36970,23.58366,0.08620
5486,182.83333,25.19654,23.58366,0.08540
5487,182.86667,25.36537,23.58366,0.08603
5488,182.90000,25.20260,23.58366,0.08530
5489,182.93333,25.14026,23.58366,0.08421
5490,182.96667,25.12208,23.58366,0.08312
5491,183.00000,25.31688,23.58366,0.08371
5492,183.03333,25.34286,23.58366,0.08442
5493,183.06667,25.55325,23.58366,0.08665
5494,183.10000,25.29437,23.58366,0.08652
5495,183.13333,25.31429,23.58366,0.08654
5496,183.16667,25.52468,23.58366,0.08820
5497,183.20000,25.62857,23.58366,0.09041
5498,183.23333,25.86667,23.58743,0.09408
5499,183.26667,25.90130,23.59074,0.09743
5500,183.30000,25.90303,23.59293,0.10026
5501,183.33333,26.04935,23.61039,0.10363
5502,183.36667,26.21558,23.62812,0.10763
5503,183.40000,26.34978,23.63700,0.11198
5504,183.43333,26.39048,23.65970,0.11578
5505,183.46667,26.41299,23.68797,0.11892
5506,183.50000,26.53680,23.71594,0.12230
5507,183.53333,26.58095,23.75577,0.12516
5508,183.56667,26.61126,23.78498,0.12757
5509,183.60000,26.61818,23.82360,0.12932
5510,183.63333,26.80173,23.84837,0.13202
5511,183.66667,26.90909,23.87333,0.13490
5512,183.70000,26.91602,23.92400,0.13695
5513,183.73333,26.98009,23.95332,0.13893
5514,183.76667,27.26493,23.98080,0.14253
5515,183.80000,27.25368,24.00851,0.14526
5516,183.83333,26.97489,24.04785,0.14510
5517,183.86667,27.18701,24.08692,0.14626
5518,183.90000,27.15671,24.12087,0.14671
5519,183.93333,27.25541,24.15246,0.14757
5520,183.96667,27.14112,24.17406,0.14726
5521,184.00000,27.39654,24.18257,0.14885
5522,184.03333,27.45628,24.20843,0.15042
5523,184.06667,27.50303,24.23640,0.15186
5524,184.10000,27.21991,24.25026,0.15082
5525,184.13333,27.19048,24.25037,0.14973
5526,184.16667,27.35498,24.25037,0.15004
5527,184.20000,27.27532,24.25037,0.14970
5528,184.23333,27.46926,24.25037,0.15086
5529,184.26667,27.38355,24.25037,0.15119
5530,184.30000,27.67706,24.25037,0.15368
5531,184.33333,27.48745,24.25037,0.15436
5532,184.36667,27.65454,24.25037,0.15619
5533,184.40000,27.52208,24.25037,0.15673
5534,184.43333,27.48225,24.25037,0.15688
5535,184.46667,27.70130,24.25037,0.15866
5536,184.50000,27.71428,24.25037,0.16027
5537,184.53333,27.72035,24.25037,0.16166
5538,184.56667,27.67273,24.25789,0.16243
5539,184.60000,27.76537,24.27009,0.16366
5540,184.63333,27.82251,24.28199,0.16504
5541,184.66667,27.66320,24.29724,0.16487
5542,184.70000,27.45887,24.29724,0.16318
5543,184.73333,27.44069,24.30891,0.16153
5544,184.76667,27.73939,24.34508,0.16206
5545,184.80000,27.39740,24.35905,0.15981
5546,184.83333,27.26407,24.37294,0.15679
5547,184.86667,27.46926,24.38513,0.15569
5548,184.90000,27.40693,24.40681,0.15410
5549,184.93333,27.53420,24.43768,0.15345
5550,184.96667,27.33853,24.46207,0.15123
5551,185.00000,27.27100,24.49110,0.14861
5552,185.03333,27.25022,24.53217,0.14589
5553,185.06667,27.23463,24.59304,0.14296
5554,185.10000,27.06840,24.64950,0.13879
5555,185.13333,27.19394,24.69561,0.13583
5556,185.16667,27.16364,24.75216,0.13264
5557,185.20000,26.89091,24.81265,0.12744
5558,185.23333,27.08485,24.88173,0.12391
5559,185.26667,27.00952,24.94643,0.11985
5560,185.30000,27.02597,25.01073,0.11603
5561,185.33333,26.96797,25.05530,0.11201
5562,185.36667,26.94372,25.09324,0.10814
5563,185.40000,27.08485,25.14839,0.10545
5564,185.43333,26.80693,25.17971,0.10092
5565,185.46667,26.79481,25.22673,0.09664
5566,185.50000,27.05455,25.26727,0.09457
5567,185.53333,26.83896,25.28778,0.09110
5568,185.56667,26.89178,25.29384,0.08850
5569,185.60000,27.01732,25.29384,0.08721
5570,185.63333,26.80693,25.29384,0.08460
5571,185.66667,26.90130,25.29384,0.08306
5572,185.70000,26.87879,25.29384,0.08161
5573,185.73333,26.79481,25.29384,0.07978
5574,185.76667,26.72121,25.29384,0.07770
5575,185.80000,26.74026,25.29384,0.07607
5576,185.83333,26.69264,25.29384,0.07436
5577,185.86667,26.87879,25.29384,0.07426
5578,185.90000,26.89783,25.29384,0.07431
5579,185.93333,26.74545,25.29384,0.07325
5580,185.96667,27.02857,25.29384,0.07440
5581,186.00000,26.93853,25.29384,0.07472
5582,186.03333,26.71169,25.29384,0.07337
5583,186.06667,26.97576,25.29384,0.07413
5584,186.10000,26.69177,25.29384,0.07273
5585,186.13333,26.78268,25.30322,0.07214
5586,186.16667,26.63636,25.30408,0.07057
5587,186.20000,26.76104,25.32539,0.06999
5588,186.23333,26.51169,25.34549,0.06756
5589,186.26667,26.50390,25.37056,0.06525
5590,186.30000,26.37749,25.40109,0.06217
5591,186.33333,26.55758,25.45101,0.06048
5592,186.36667,26.55238,25.50721,0.05860
5593,186.40000,26.43204,25.55412,0.05580
5594,186.43333,26.97229,25.61178,0.05685
5595,186.46667,27.17662,25.66008,0.05885
5596,186.50000,27.46667,25.72080,0.06214
5597,186.53333,27.61299,25.77478,0.06555
5598,186.56667,27.93766,25.83659,0.07027
5599,186.60000,27.96017,25.89904,0.07395
5600,186.63333,27.79048,25.97324,0.07530
5601,186.66667,27.81732,26.05044,0.07606
5602,186.70000,27.97316,26.13123,0.07719
5603,186.73333,27.56104,26.21593,0.07464
5604,186.76667,27.87532,26.29901,0.07407
5605,186.80000,27.74372,26.36082,0.07222
5606,186.83333,27.49351,26.44310,0.06832
5607,186.86667,27.51775,26.52321,0.06462
5608,186.90000,27.54545,26.59846,0.06114
5609,186.93333,27.55931,26.66422,0.05782
5610,186.96667,27.54372,26.72663,0.05446
5611,187.00000,27.32035,26.72663,0.05009
5612,187.03333,27.61559,26.72663,0.04840
5613,187.06667,27.16191,26.72663,0.04389
5614,187.10000,27.40779,26.72663,0.04173
5615,187.13333,27.49784,26.72663,0.04054
5616,187.16667,27.49784,26.72663,0.03952
5617,187.20000,27.44156,26.72663,0.03828
5618,187.23333,27.37229,26.72663,0.03676
5619,187.26667,27.39221,26.72663,0.03562
5620,187.30000,27.49091,26.72663,0.03532
5621,187.33333,27.27100,26.72663,0.03358
5622,187.36667,27.31515,26.72663,0.03240
5623,187.40000,27.37662,26.72663,0.03182
5624,187.43333,27.29957,26.72663,0.03082
5625,187.46667,27.14026,26.72663,0.02886
5626,187.50000,27.33507,26.72663,0.02852
5627,187.53333,27.19134,26.72663,0.02725
5628,187.56667,26.90996,26.72663,0.02424
5629,187.60000,27.02511,26.72663,0.02247
5630,187.63333,26.85281,26.72663,0.01980
5631,187.66667,26.83463,26.72663,0.01743
5632,187.70000,26.84069,26.72663,0.01546
5633,187.73333,26.74805,26.72663,0.01316
5634,187.76667,26.59221,26.72663,0.01017
5635,187.80000,26.47792,26.72663,0.00685
5636,187.83333,26.49264,26.72663,0.00414
5637,187.86667,26.59394,26.72663,0.00256
5638,187.90000,26.29351,26.72663,-0.00083
5639,187.93333,26.55065,26.72663,-0.00194
5640,187.96667,26.53939,26.72663,-0.00296
5641,188.00000,26.49264,26.72663,-0.00414
5642,188.03333,26.62771,26.72663,-0.00420
5643,188.06667,26.44242,26.72663,-0.00553
5644,188.10000,26.49957,26.72663,-0.00625
5645,188.13333,26.39394,26.72663,-0.00759
5646,188.16667,26.47532,26.72389,-0.00815
5647,188.20000,26.48225,26.68835,-0.00834
5648,188.23333,26.57403,26.66373,-0.00770
5649,188.26667,26.43204,26.62447,-0.00787
5650,188.30000,26.27706,26.58472,-0.00880
5651,188.33333,26.34632,26.56021,-0.00895
5652,188.36667,26.36190,26.53137,-0.00876
5653,188.40000,26.23203,26.50438,-0.00932
5654,188.43333,26.02597,26.46923,-0.01097
5655,188.46667,26.45974,26.45266,-0.00926
5656,188.50000,26.35065,26.43538,-0.00844
5657,188.53333,25.92381,26.40632,-0.01050
5658,188.56667,26.32554,26.39970,-0.00942
5659,188.60000,25.98615,26.37768,-0.01069
5660,188.63333,26.07706,26.35520,-0.01099
5661,188.66667,25.84416,26.33567,-0.01272
5662,188.70000,25.95238,26.30966,-0.01325
5663,188.73333,25.73420,26.27465,-0.01497
5664,188.76667,25.76970,26.24321,-0.01597
5665,188.80000,25.67533,26.20181,-0.01718
5666,188.83333,25.78009,26.17301,-0.01728
5667,188.86667,25.66061,26.13653,-0.01794
5668,188.90000,25.44069,26.09509,-0.01976
5669,188.93333,25.73853,26.06305,-0.01898
5670,188.96667,25.51169,26.02085,-0.01963
5671,189.00000,25.53593,25.97572,-0.01970
5672,189.03333,25.59827,25.93947,-0.01907
5673,189.06667,25.39481,25.90111,-0.01971
5674,189.10000,25.42338,25.86099,-0.01976
5675,189.13333,25.55152,25.82575,-0.01866
5676,189.16667,25.45195,25.79183,-0.01819
5677,189.20000,25.37316,25.76345,-0.01815
5678,189.23333,25.56623,25.72460,-0.01648
5679,189.26667,25.53939,25.68933,-0.01501
5680,189.30000,25.36277,25.66493,-0.01485
5681,189.33333,25.35238,25.62262,-0.01448
5682,189.36667,25.20433,25.58863,-0.01499
5683,189.40000,25.42338,25.56021,-0.01366
5684,189.43333,25.41125,25.54139,-0.01249
5685,189.46667,25.13074,25.50566,-0.01324
5686,189.50000,25.36104,25.48944,-0.01212
5687,189.53333,25.43463,25.47487,-0.01055
5688,189.56667,25.34719,25.46060,-0.00972
5689,189.60000,25.40693,25.44438,-0.00850
5690,189.63333,25.26840,25.42733,-0.00832
5691,189.66667,25.33333,25.42266,-0.00767
5692,189.70000,25.25887,25.40181,-0.00750
5693,189.73333,25.14112,25.38569,-0.00809
5694,189.76667,25.34719,25.37749,-0.00705
5695,189.80000,25.23463,25.36168,-0.00686
5696,189.83333,25.12554,25.34997,-0.00740
5697,189.86667,25.17489,25.33917,-0.00744
5698,189.90000,25.12900,25.32080,-0.00766
5699,189.93333,25.33160,25.31557,-0.00634
5700,189.96667,25.25974,25.31064,-0.00572
5701,190.00000,25.16017,25.29298,-0.00578
5702,190.03333,25.10043,25.27389,-0.00613
5703,190.06667,25.15584,25.26489,-0.00596
5704,190.10000,25.13507,25.25545,-0.00590
5705,190.13333,25.33333,25.25545,-0.00441
5706,190.16667,25.21212,25.25187,-0.00401
5707,190.20000,25.34199,25.24886,-0.00271
5708,190.23333,25.12987,25.24883,-0.00314
5709,190.26667,25.22424,25.24288,-0.00278
5710,190.30000,25.29004,25.23659,-0.00196
5711,190.33333,25.11602,25.22654,-0.00245
5712,190.36667,25.14026,25.21495,-0.00260
5713,190.40000,25.27619,25.21495,-0.00174
5714,190.43333,25.02338,25.20181,-0.00276
5715,190.46667,24.97489,25.18946,-0.00389
5716,190.50000,24.94545,25.18095,-0.00498
