Frame,time,RawF_1, F0_1, R_1
58,1.90000,16.52727,16.81977,-0.01129
59,1.93333,16.63203,16.79914,-0.01139
60,1.96667,16.44502,16.77456,-0.01323
61,2.00000,16.75498,16.77259,-0.01139
62,2.03333,16.80173,16.76895,-0.00928
63,2.06667,16.80260,16.76115,-0.00741
64,2.10000,16.68052,16.75106,-0.00706
65,2.13333,16.75325,16.75106,-0.00596
66,2.16667,16.70649,16.73917,-0.00541
67,2.20000,16.45887,16.71485,-0.00738
68,2.23333,16.86493,16.71485,-0.00461
69,2.26667,16.78268,16.71485,-0.00315
70,2.30000,16.76277,16.71485,-0.00213
71,2.33333,16.66580,16.71169,-0.00230
72,2.36667,16.53593,16.70352,-0.00378
73,2.40000,16.92208,16.70352,-0.00079
74,2.43333,16.56710,16.70352,-0.00216
75,2.46667,16.38788,16.69129,-0.00515
76,2.50000,16.58009,16.67510,-0.00538
77,2.53333,16.33593,16.65910,-0.00808
78,2.56667,16.35065,16.64502,-0.01006
79,2.60000,16.55325,16.63283,-0.00938
80,2.63333,16.37316,16.61935,-0.01063
81,2.66667,16.76797,16.61935,-0.00734
82,2.70000,16.78355,16.61935,-0.00441
83,2.73333,16.43896,16.61935,-0.00570
84,2.76667,16.47273,16.61935,-0.00644
85,2.80000,16.74372,16.61935,-0.00407
86,2.83333,16.64329,16.61442,-0.00312
87,2.86667,16.61905,16.61174,-0.00256
88,2.90000,16.59221,16.60474,-0.00229
89,2.93333,16.47359,16.59462,-0.00325
90,2.96667,16.70649,16.59462,-0.00151
91,3.00000,16.60260,16.59398,-0.00117
92,3.03333,16.72641,16.59153,0.00050
93,3.06667,16.48398,16.57941,-0.00063
94,3.10000,17.00520,16.57941,0.00415
95,3.13333,16.68398,16.57941,0.00467
96,3.16667,16.91515,16.57941,0.00765
97,3.20000,17.02251,16.57941,0.01136
98,3.23333,17.07273,16.57941,0.01506
99,3.26667,16.78268,16.57941,0.01498
100,3.30000,17.10909,16.57941,0.01851
101,3.33333,17.12035,16.57941,0.02162
102,3.36667,17.19913,16.57941,0.02513
103,3.40000,17.11342,16.57941,0.02716
104,3.43333,17.13939,16.57941,0.02915
105,3.46667,17.02424,16.57941,0.02958
106,3.50000,16.83723,16.57941,0.02790
107,3.53333,16.91688,16.57941,0.02734
108,3.56667,17.19654,16.57941,0.02996
109,3.60000,17.21645,16.57941,0.03239
110,3.63333,17.40606,16.57941,0.03653
111,3.66667,17.07100,16.57941,0.03635
112,3.70000,17.16883,16.57941,0.03725
113,3.73333,17.16277,16.57941,0.03795
114,3.76667,16.99827,16.57941,0.03675
115,3.80000,16.99654,16.57941,0.03571
116,3.83333,16.91082,16.57941,0.03387
117,3.86667,17.02424,16.57941,0.03357
118,3.90000,17.19134,16.57941,0.03515
119,3.93333,17.13247,16.57941,0.03585
120,3.96667,17.24069,16.57941,0.03763
121,4.00000,17.01645,16.57941,0.03666
122,4.03333,17.20519,16.57941,0.03793
123,4.06667,16.85195,16.57941,0.03510
124,4.10000,16.80606,16.57941,0.03221
125,4.13333,17.09784,16.57941,0.03295
126,4.16667,16.68485,16.57941,0.02904
127,4.20000,17.08052,16.57941,0.03008
128,4.23333,17.00346,16.57941,0.03011
129,4.26667,16.63203,16.57941,0.02603
130,4.30000,16.65368,16.57941,0.02284
131,4.33333,16.70823,16.57941,0.02072
132,4.36667,17.00000,16.57941,0.02214
133,4.40000,16.93247,16.57941,0.02259
134,4.43333,16.83463,16.57941,0.02190
135,4.46667,16.70216,16.57941,0.01985
136,4.50000,16.71255,16.57941,0.01824
137,4.53333,16.61645,16.57941,0.01583
138,4.56667,16.64416,16.57941,0.01410
139,4.60000,16.83463,16.57941,0.01470
140,4.63333,16.83204,16.57941,0.01519
141,4.66667,16.83377,16.57941,0.01561
142,4.70000,16.99913,16.57941,0.01780
143,4.73333,16.96017,16.57941,0.01923
144,4.76667,16.66753,16.57941,0.01721
145,4.80000,16.72900,16.57941,0.01619
146,4.83333,17.05108,16.57941,0.01887
147,4.86667,16.69351,16.57941,0.01721
148,4.90000,16.67013,16.57941,0.01554
149,4.93333,16.52035,16.57941,0.01246
150,4.96667,16.94113,16.57941,0.01450
151,5.00000,16.68485,16.57941,0.01339
152,5.03333,16.79481,16.57941,0.01368
153,5.06667,16.85195,16.57941,0.01454
154,5.10000,16.78268,16.57941,0.01453
155,5.13333,16.91688,16.57941,0.01600
156,5.16667,16.85801,16.57941,0.01658
157,5.20000,16.65974,16.57941,0.01492
158,5.23333,16.97836,16.57941,0.01699
159,5.26667,17.15238,16.57941,0.02066
160,5.30000,16.89783,16.57941,0.02099
161,5.33333,16.81385,16.57941,0.02035
162,5.36667,16.99827,16.57941,0.02183
163,5.40000,16.93680,16.57941,0.02239
164,5.43333,17.10909,16.57941,0.02476
165,5.46667,16.89957,16.57941,0.02447
166,5.50000,16.98095,16.57941,0.02513
167,5.53333,17.22511,16.57941,0.02837
168,5.56667,17.12814,16.57941,0.03006
169,5.60000,17.02944,16.57941,0.03040
170,5.63333,17.20866,16.57941,0.03264
171,5.66667,17.28831,16.57941,0.03542
172,5.70000,17.33074,16.57941,0.03824
173,5.73333,17.28572,16.57941,0.04013
174,5.76667,17.09957,16.57941,0.03967
175,5.80000,17.04243,16.57941,0.03867
176,5.83333,17.11948,16.57941,0.03867
177,5.86667,17.33160,16.57941,0.04099
178,5.90000,17.22424,16.57941,0.04179
179,5.93333,17.52554,16.57941,0.04579
180,5.96667,17.31169,16.57941,0.04683
181,6.00000,16.98268,16.57941,0.04406
182,6.03333,17.03983,16.57941,0.04236
183,6.06667,17.12554,16.59416,0.04169
184,6.10000,16.80433,16.60030,0.03752
185,6.13333,17.02424,16.60030,0.03641
186,6.16667,16.95844,16.62010,0.03451
187,6.20000,17.02338,16.64988,0.03329
188,6.23333,17.09177,16.65869,0.03292
189,6.26667,17.34546,16.69230,0.03499
190,6.30000,17.21991,16.72577,0.03498
191,6.33333,16.84242,16.75385,0.03055
192,6.36667,16.97576,16.77625,0.02802
193,6.40000,17.11082,16.77625,0.02733
194,6.43333,17.16883,16.77625,0.02739
195,6.46667,17.05281,16.77625,0.02616
196,6.50000,17.07619,16.77625,0.02539
197,6.53333,17.07619,16.77625,0.02473
198,6.56667,16.99567,16.77625,0.02328
199,6.60000,17.09870,16.77625,0.02318
200,6.63333,17.01818,16.77625,0.02223
201,6.66667,17.09177,16.77625,0.02221
202,6.70000,17.08831,16.77625,0.02215
203,6.73333,17.06320,16.77625,0.02183
204,6.76667,16.91948,16.77625,0.01999
205,6.80000,17.24675,16.77625,0.02201
206,6.83333,16.84156,16.77625,0.01931
207,6.86667,16.70303,16.77625,0.01552
208,6.90000,16.88139,16.77625,0.01423
209,6.93333,16.82424,16.77625,0.01253
210,6.96667,17.10649,16.77625,0.01414
211,7.00000,17.09091,16.77625,0.01535
212,7.03333,16.91255,16.77625,0.01445
213,7.06667,16.98528,16.77625,0.01448
214,7.10000,16.89610,16.77625,0.01353
215,7.13333,16.90996,16.77625,0.01289
216,7.16667,17.17143,16.77625,0.01519
217,7.20000,17.00346,16.77625,0.01531
218,7.23333,16.72035,16.77625,0.01233
219,7.26667,17.14719,16.77625,0.01444
220,7.30000,17.30996,16.77625,0.01799
221,7.33333,16.97143,16.77625,0.01733
222,7.36667,17.39481,16.77625,0.02139
223,7.40000,17.25281,16.77625,0.02328
224,7.43333,17.16450,16.77625,0.02391
225,7.46667,17.18528,16.77625,0.02467
226,7.50000,17.17835,16.77625,0.02524
227,7.53333,17.31169,16.77625,0.02718
228,7.56667,17.18268,16.77625,0.02741
229,7.60000,17.30476,16.77625,0.02894
230,7.63333,17.08918,16.77625,0.02788
231,7.66667,17.27619,16.77625,0.02903
232,7.70000,17.22338,16.77625,0.02942
233,7.73333,17.39913,16.77625,0.03166
234,7.76667,17.29870,16.77625,0.03247
235,7.80000,17.26840,16.77625,0.03283
236,7.83333,17.14112,16.77625,0.03173
237,7.86667,16.97316,16.77625,0.02900
238,7.90000,17.07013,16.77625,0.02775
239,7.93333,17.01732,16.77625,0.02611
240,7.96667,17.16970,16.77625,0.02638
241,8.00000,17.07273,16.78073,0.02549
242,8.03333,17.12035,16.78073,0.02525
243,8.06667,17.12121,16.78073,0.02507
244,8.10000,16.97662,16.78073,0.02334
245,8.13333,17.01905,16.78073,0.02234
246,8.16667,17.10996,16.78073,0.02249
247,8.20000,16.97662,16.79274,0.02101
248,8.23333,16.93420,16.81186,0.01910
249,8.26667,17.26234,16.82409,0.02093
250,8.30000,16.84416,16.83147,0.01783
251,8.33333,16.66493,16.83858,0.01318
252,8.36667,17.11602,16.84314,0.01410
253,8.40000,16.59221,16.85078,0.00909
254,8.43333,16.62944,16.85078,0.00527
255,8.46667,16.99654,16.85168,0.00601
256,8.50000,16.81732,16.87593,0.00442
257,8.53333,17.10649,16.89234,0.00604
258,8.56667,17.00779,16.89234,0.00632
259,8.60000,16.80693,16.91474,0.00416
260,8.63333,17.03463,16.94161,0.00449
261,8.66667,16.96190,16.97211,0.00368
262,8.70000,16.74113,16.96010,0.00072
263,8.73333,16.99913,16.95268,0.00108
264,8.76667,17.10130,16.95268,0.00248
265,8.80000,16.94199,16.94617,0.00202
266,8.83333,16.99307,16.94060,0.00225
267,8.86667,16.98268,16.94060,0.00233
268,8.90000,17.12987,16.94060,0.00400
269,8.93333,17.06667,16.94060,0.00473
270,8.96667,16.86926,16.93913,0.00323
271,9.00000,16.93160,16.93902,0.00263
272,9.03333,16.96190,16.92596,0.00260
273,9.06667,17.04935,16.92596,0.00351
274,9.10000,16.82857,16.92596,0.00190
275,9.13333,17.04935,16.92596,0.00293
276,9.16667,16.77662,16.92596,0.00085
277,9.20000,16.96364,16.92596,0.00111
278,9.23333,17.11255,16.92596,0.00294
279,9.26667,16.88485,16.92596,0.00204
280,9.30000,16.96537,16.92596,0.00212
281,9.33333,16.92554,16.92596,0.00179
282,9.36667,16.96450,16.92596,0.00194
283,9.40000,16.93333,16.92596,0.00171
284,9.43333,16.90563,16.92596,0.00124
285,9.46667,16.92641,16.92596,0.00107
286,9.50000,16.79134,16.92596,-0.00056
287,9.53333,16.80260,16.92596,-0.00180
288,9.56667,17.03203,16.92596,-0.00039
289,9.60000,16.96450,16.92596,0.00008
290,9.63333,16.66667,16.92596,-0.00272
291,9.66667,16.73939,16.91790,-0.00424
292,9.70000,17.24935,16.91790,-0.00001
293,9.73333,16.98788,16.91790,0.00076
294,9.76667,17.02338,16.91790,0.00178
295,9.80000,16.85888,16.91790,0.00086
296,9.83333,17.02251,16.91790,0.00186
297,9.86667,16.79394,16.91790,0.00023
298,9.90000,17.10996,16.91790,0.00227
299,9.93333,17.07100,16.91790,0.00356
300,9.96667,16.96623,16.91790,0.00353
301,10.00000,16.79394,16.91790,0.00165
302,10.03333,16.67879,16.91790,-0.00118
303,10.06667,16.94199,16.91790,-0.00074
304,10.10000,16.75238,16.91203,-0.00236
305,10.13333,16.88225,16.90845,-0.00227
306,10.16667,16.91688,16.90773,-0.00183
307,10.20000,17.11429,16.90773,0.00069
308,10.23333,16.99134,16.90773,0.00148
309,10.26667,17.30130,16.90773,0.00549
310,10.30000,16.99307,16.90773,0.00557
311,10.33333,17.13420,16.90773,0.00716
312,10.36667,17.00173,16.90773,0.00708
313,10.40000,16.84156,16.90773,0.00527
314,10.43333,17.19481,16.90773,0.00756
315,10.46667,16.63723,16.90773,0.00348
316,10.50000,17.06494,16.90773,0.00465
317,10.53333,16.84242,16.90773,0.00324
318,10.56667,16.94459,16.90773,0.00314
319,10.60000,16.78355,16.90773,0.00131
320,10.63333,16.66407,16.90773,-0.00152
321,10.66667,16.94286,16.90773,-0.00089
322,10.70000,16.88398,16.90773,-0.00100
323,10.73333,17.25108,16.90773,0.00284
324,10.76667,16.96883,16.90773,0.00306
325,10.80000,17.07792,16.90773,0.00442
326,10.83333,16.75758,16.90773,0.00212
327,10.86667,16.95152,16.90773,0.00226
328,10.90000,17.04243,16.90773,0.00338
329,10.93333,16.82857,16.90773,0.00199
330,10.96667,17.12208,16.90773,0.00399
331,11.00000,17.02424,16.90773,0.00464
332,11.03333,17.15844,16.90773,0.00664
333,11.06667,16.91775,16.90773,0.00574
334,11.10000,16.88312,16.90773,0.00459
335,11.13333,16.86493,16.90773,0.00344
336,11.16667,17.12554,16.90773,0.00526
337,11.20000,17.00087,16.90773,0.00546
338,11.23333,17.13160,16.90773,0.00703
339,11.26667,16.86926,16.90773,0.00553
340,11.30000,16.72035,16.90773,0.00263
341,11.33333,17.04416,16.90773,0.00369
342,11.36667,17.07706,16.90773,0.00494
343,11.40000,16.99567,16.90773,0.00513
344,11.43333,16.78009,16.90773,0.00297
345,11.46667,16.84848,16.90773,0.00185
346,11.50000,16.74026,16.90773,-0.00022
347,11.53333,17.28398,16.90773,0.00386
348,11.56667,16.98528,16.90773,0.00411
349,11.60000,16.86493,16.90773,0.00302
350,11.63333,17.15152,16.90773,0.00519
351,11.66667,17.07100,16.90773,0.00617
352,11.70000,17.14545,16.90773,0.00779
353,11.73333,17.03290,16.90773,0.00795
354,11.76667,17.24069,16.90773,0.01030
355,11.80000,16.91169,16.90773,0.00876
356,11.83333,17.24416,16.90773,0.01104
357,11.86667,17.25887,16.90773,0.01314
358,11.90000,16.91602,16.90773,0.01121
359,11.93333,17.21991,16.90773,0.01286
360,11.96667,17.12727,16.90773,0.01326
361,12.00000,17.16017,16.90773,0.01394
362,12.03333,17.20433,16.90773,0.01499
363,12.06667,17.31861,16.90773,0.01711
364,12.10000,17.34978,16.90773,0.01926
365,12.13333,17.23636,16.90773,0.01985
366,12.16667,17.22424,16.90773,0.02023
367,12.20000,16.91429,16.90773,0.01718
368,12.23333,16.99221,16.90773,0.01545
369,12.26667,17.03377,16.90773,0.01442
370,12.30000,17.32467,16.90773,0.01671
371,12.33333,16.85801,16.90773,0.01362
372,12.36667,17.16104,16.90773,0.01426
373,12.40000,17.28572,16.90773,0.01614
374,12.43333,17.13420,16.90773,0.01610
375,12.46667,16.79307,16.90773,0.01240
376,12.50000,17.10563,16.90773,0.01264
377,12.53333,16.81299,16.90773,0.00968
378,12.56667,16.97662,16.90773,0.00892
379,12.60000,17.07013,16.90773,0.00930
380,12.63333,17.08138,16.90773,0.00975
381,12.66667,17.30216,16.90773,0.01250
382,12.70000,17.26753,16.90773,0.01445
383,12.73333,17.16277,16.90773,0.01497
384,12.76667,17.33507,16.90773,0.01728
385,12.80000,17.28745,16.90773,0.01871
386,12.83333,17.12468,16.90773,0.01818
387,12.86667,17.21558,16.90773,0.01869
388,12.90000,17.08658,16.90773,0.01773
389,12.93333,17.22424,16.90773,0.01843
390,12.96667,17.16017,16.90773,0.01831
391,13.00000,17.18268,16.90773,0.01845
392,13.03333,16.85368,16.90773,0.01502
393,13.06667,17.28052,16.90773,0.01672
394,13.10000,16.97922,16.90773,0.01490
395,13.13333,17.44935,16.90773,0.01844
396,13.16667,17.17835,16.91681,0.01841
397,13.20000,17.12208,16.91963,0.01775
398,13.23333,17.26667,16.92471,0.01871
399,13.26667,17.19307,16.92471,0.01873
400,13.30000,17.03463,16.92471,0.01703
401,13.33333,17.24589,16.92471,0.01786
402,13.36667,17.56796,16.92471,0.02206
403,13.40000,17.15844,16.92471,0.02118
404,13.43333,17.40693,16.92471,0.02311
405,13.46667,17.28918,16.92471,0.02348
406,13.50000,17.32727,16.92471,0.02422
407,13.53333,17.21732,16.92471,0.02365
408,13.56667,17.05541,16.92471,0.02143
409,13.60000,17.08831,16.92471,0.01990
410,13.63333,17.16970,16.92471,0.01948
411,13.66667,17.13766,16.92471,0.01878
412,13.70000,17.29177,16.93710,0.01969
413,13.73333,17.50909,16.94124,0.02277
414,13.76667,17.32987,16.94124,0.02345
415,13.80000,17.21039,16.94124,0.02272
416,13.83333,17.23636,16.94124,0.02239
417,13.86667,17.18528,16.94124,0.02157
418,13.90000,17.33939,16.94124,0.02253
419,13.93333,17.03463,16.94124,0.02007
420,13.96667,16.85974,16.94124,0.01609
421,14.00000,16.95152,16.94124,0.01371
422,14.03333,17.14892,16.94124,0.01383
423,14.06667,16.94372,16.94124,0.01174
424,14.10000,16.99567,16.94124,0.01050
425,14.13333,17.02944,16.94515,0.00979
426,14.16667,17.07706,16.94515,0.00968
427,14.20000,16.80433,16.95283,0.00657
428,14.23333,17.12727,16.95283,0.00743
429,14.26667,17.02771,16.95283,0.00708
430,14.30000,17.28745,16.95351,0.00957
431,14.33333,17.08918,16.95351,0.00956
432,14.36667,16.85628,16.95351,0.00702
433,14.40000,16.97229,16.95351,0.00611
434,14.43333,16.80433,16.95351,0.00355
435,14.46667,16.91082,16.95351,0.00251
436,14.50000,16.82771,16.96318,0.00065
437,14.53333,16.86926,16.96318,-0.00049
438,14.56667,17.14545,16.96785,0.00148
439,14.60000,16.60693,16.97655,-0.00273
440,14.63333,16.99740,16.97779,-0.00211
441,14.66667,16.99827,16.97241,-0.00152
442,14.70000,16.88918,16.96608,-0.00213
443,14.73333,16.81039,16.96394,-0.00348
444,14.76667,16.81645,16.95807,-0.00450
445,14.80000,16.72035,16.93943,-0.00620
446,14.83333,17.16710,16.93943,-0.00281
447,14.86667,16.83723,16.93943,-0.00350
448,14.90000,16.94978,16.93879,-0.00286
449,14.93333,16.60173,16.91813,-0.00586
450,14.96667,17.27965,16.91813,-0.00106
451,15.00000,16.91948,16.91813,-0.00088
452,15.03333,16.88658,16.91813,-0.00109
453,15.06667,17.24242,16.91813,0.00257
454,15.10000,16.98442,16.91711,0.00290
455,15.13333,17.27619,16.91711,0.00633
456,15.16667,17.05195,16.91711,0.00681
457,15.20000,16.94892,16.91711,0.00610
458,15.23333,17.05714,16.91711,0.00668
459,15.26667,17.15584,16.91711,0.00822
460,15.30000,16.85195,16.91711,0.00625
461,15.33333,17.07619,16.91711,0.00699
462,15.36667,17.03810,16.91711,0.00721
463,15.40000,16.98528,16.91711,0.00685
464,15.43333,16.86234,16.91711,0.00520
465,15.46667,16.83983,16.91711,0.00358
466,15.50000,16.92554,16.91711,0.00312
467,15.53333,17.22857,16.91711,0.00601
468,15.56667,17.20087,16.91711,0.00816
469,15.60000,16.88398,16.91711,0.00654
470,15.63333,16.90649,16.91711,0.00544
471,15.66667,17.14978,16.91711,0.00712
472,15.70000,16.85888,16.91711,0.00539
473,15.73333,16.87359,16.91711,0.00410
474,15.76667,16.80260,16.91711,0.00225
475,15.80000,17.22251,16.91711,0.00521
476,15.83333,16.54113,16.91711,0.00036
477,15.86667,17.07792,16.91711,0.00203
478,15.90000,16.76104,16.91711,0.00004
479,15.93333,16.60866,16.91711,-0.00330
480,15.96667,16.90823,16.91711,-0.00287
481,16.00000,17.06061,16.91711,-0.00090
482,16.03333,16.91775,16.91711,-0.00076
483,16.06667,16.81472,16.91711,-0.00174
484,16.10000,16.78701,16.91711,-0.00290
485,16.13333,16.68918,16.90898,-0.00483
486,16.16667,16.91862,16.90608,-0.00398
487,16.20000,16.61991,16.89554,-0.00635
488,16.23333,16.71342,16.89004,-0.00729
489,16.26667,16.54805,16.87363,-0.00970
490,16.30000,16.74286,16.85251,-0.00942
491,16.33333,16.74719,16.83279,-0.00889
492,16.36667,16.66667,16.82334,-0.00924
493,16.40000,16.70649,16.81464,-0.00900
494,16.43333,16.67533,16.79402,-0.00892
495,16.46667,16.68485,16.78645,-0.00865
496,16.50000,17.01385,16.78645,-0.00484
497,16.53333,16.69351,16.78645,-0.00511
498,16.56667,16.71861,16.76590,-0.00486
499,16.60000,16.80260,16.76590,-0.00373
500,16.63333,17.06407,16.76590,0.00009
501,16.66667,16.67619,16.76590,-0.00090
502,16.70000,16.99394,16.76590,0.00171
503,16.73333,17.06926,16.76590,0.00475
504,16.76667,16.86840,16.76590,0.00514
505,16.80000,17.12900,16.76590,0.00831
506,16.83333,17.29177,16.76590,0.01275
507,16.86667,17.01818,16.76590,0.01356
508,16.90000,16.85801,16.76590,0.01247
509,16.93333,16.96970,16.76590,0.01279
510,16.96667,17.08225,16.76590,0.01429
511,17.00000,16.77403,16.76590,0.01218
512,17.03333,16.89783,16.76590,0.01174
513,17.06667,16.98874,16.76590,0.01237
514,17.10000,16.80952,16.76590,0.01095
515,17.13333,17.07100,16.76590,0.01260
516,17.16667,16.97576,16.76590,0.01296
517,17.20000,16.96364,16.76590,0.01313
518,17.23333,17.06753,16.76590,0.01441
519,17.26667,17.23636,16.76590,0.01733
520,17.30000,17.04069,16.76590,0.01769
521,17.33333,17.02164,16.76590,0.01776
522,17.36667,17.33160,16.76590,0.02120
523,17.40000,16.78615,16.76590,0.01818
524,17.43333,16.97836,16.76590,0.01771
525,17.46667,16.94372,16.76590,0.01693
526,17.50000,16.94892,16.76590,0.01633
527,17.53333,17.00779,16.76590,0.01645
528,17.56667,16.97229,16.76590,0.01617
529,17.60000,17.03896,16.76590,0.01667
530,17.63333,17.17576,16.76590,0.01857
531,17.66667,16.93247,16.76590,0.01752
532,17.70000,17.12814,16.76590,0.01878
533,17.73333,17.30390,16.76590,0.02174
534,17.76667,16.87792,16.76590,0.01960
535,17.80000,17.24675,16.76590,0.02182
536,17.83333,17.28745,16.76590,0.02413
537,17.86667,17.06407,16.76590,0.02364
538,17.90000,16.89437,16.76590,0.02140
539,17.93333,17.23983,16.76590,0.02327
540,17.96667,17.04416,16.76590,0.02271
541,18.00000,17.17229,16.76590,0.02363
542,18.03333,16.99654,16.76590,0.02252
543,18.06667,17.09004,16.76590,0.02258
544,18.10000,17.10822,16.76590,0.02283
545,18.13333,17.22338,16.76590,0.02430
546,18.16667,17.39134,16.76590,0.02736
547,18.20000,17.27446,16.76590,0.02869
548,18.23333,17.41472,16.76590,0.03134
549,18.26667,17.15758,16.76590,0.03077
550,18.30000,17.39221,16.76590,0.03284
551,18.33333,17.25628,16.76590,0.03312
552,18.36667,17.46667,16.76590,0.03565
553,18.40000,17.45887,16.76590,0.03769
554,18.43333,17.61559,16.76590,0.04116
555,18.46667,17.37749,16.76590,0.04149
556,18.50000,17.46753,16.76590,0.04275
557,18.53333,17.39827,16.76590,0.04306
558,18.56667,17.48139,16.76590,0.04423
559,18.60000,17.43636,16.76590,0.04473
560,18.63333,17.12381,16.76590,0.04174
561,18.66667,17.09437,16.76590,0.03889
562,18.70000,17.00433,16.76590,0.03550
563,18.73333,17.17489,16.76590,0.03448
564,18.76667,17.21385,16.76590,0.03403
565,18.80000,16.97576,16.76590,0.03109
566,18.83333,17.39307,16.76590,0.03312
567,18.86667,17.18788,16.76590,0.03260
568,18.90000,17.27792,16.76590,0.03315
569,18.93333,17.05887,16.76590,0.03124
570,18.96667,16.74199,16.76590,0.02616
571,19.00000,17.12814,16.76590,0.02607
572,19.03333,17.13680,16.76590,0.02608
573,19.06667,17.32641,16.76590,0.02817
574,19.10000,17.30303,16.76590,0.02967
575,19.13333,17.14978,16.76590,0.02928
576,19.16667,17.10476,16.76590,0.02844
577,19.20000,17.17835,16.76590,0.02853
578,19.23333,17.27359,16.76590,0.02965
579,19.26667,17.07273,16.76590,0.02840
580,19.30000,17.38268,16.76590,0.03073
581,19.33333,17.29177,16.76590,0.03170
582,19.36667,17.29870,16.76590,0.03261
583,19.40000,17.10909,16.76590,0.03130
584,19.43333,17.35325,16.76590,0.03284
585,19.46667,17.24416,16.76590,0.03296
586,19.50000,17.12987,16.76590,0.03182
587,19.53333,17.07533,16.76590,0.03026
588,19.56667,17.20693,16.77297,0.03030
589,19.60000,17.18528,16.77297,0.03010
590,19.63333,17.02424,16.77297,0.02817
591,19.66667,17.07792,16.78837,0.02697
592,19.70000,16.95757,16.78837,0.02465
593,19.73333,17.15065,16.78837,0.02479
594,19.76667,17.11515,16.79755,0.02441
595,19.80000,16.82424,16.81829,0.02070
596,19.83333,17.03983,16.82834,0.01981
597,19.86667,17.17229,16.83569,0.02038
598,19.90000,16.89783,16.83791,0.01787
599,19.93333,16.97056,16.85801,0.01632
600,19.96667,16.94805,16.86064,0.01474
601,20.00000,16.89524,16.87585,0.01269
602,20.03333,16.96104,16.88654,0.01152
603,20.06667,17.13333,16.88925,0.01237
604,20.10000,17.14805,16.90683,0.01304
605,20.13333,16.94632,16.91854,0.01131
606,20.16667,17.01558,16.93107,0.01046
607,20.20000,17.32900,16.94771,0.01294
608,20.23333,17.23723,16.95739,0.01394
609,20.26667,17.21991,16.97248,0.01443
610,20.30000,16.80087,16.98566,0.01021
611,20.33333,16.86667,16.99055,0.00727
612,20.36667,16.87273,16.99055,0.00486
613,20.40000,16.72381,16.99055,0.00121
614,20.43333,17.16277,16.99055,0.00286
615,20.46667,17.08225,16.99055,0.00337
616,20.50000,16.81991,16.99055,0.00099
617,20.53333,16.96970,16.99055,0.00059
618,20.56667,16.96190,16.99055,0.00017
619,20.60000,17.00866,16.99740,0.00024
620,20.63333,17.16796,17.00064,0.00197
621,20.66667,16.97662,17.00162,0.00139
622,20.70000,16.90823,17.00162,0.00015
623,20.73333,17.19307,17.00162,0.00217
624,20.76667,16.99740,17.00162,0.00177
625,20.80000,16.82771,17.00162,-0.00039
626,20.83333,16.94892,17.00162,-0.00089
627,20.86667,16.85801,16.99544,-0.00225
628,20.90000,17.11602,16.99544,-0.00063
629,20.93333,17.07013,16.99544,0.00027
